transaction_id,timestamp,payment_channel,bank_name,amount,status,failure_reason,hour,day_of_month,month,day_of_week,is_failed,is_night_window,is_salary_window
TXN002450,2024-02-27 20:15:55,UPI,SBI,26610.3,Success,none,20,27,2,Tuesday,0,0,0
TXN002451,2024-01-18 00:19:26,UPI,SBI,6390.13,Failed,account_blocked,0,18,1,Thursday,1,1,0
TXN002452,2024-02-11 20:32:13,Card,ICICI,48595.45,Success,none,20,11,2,Sunday,0,0,0
TXN002453,2024-01-24 16:47:45,Wallet,Kotak,28496.51,Failed,wrong_ifsc,16,24,1,Wednesday,1,0,0
TXN002454,2024-02-06 04:40:33,UPI,Kotak,48844.48,Success,none,4,6,2,Tuesday,0,0,0
TXN002455,2024-03-26 15:17:41,UPI,Kotak,49015.3,Failed,invalid_account,15,26,3,Tuesday,1,0,0
TXN002456,2024-02-11 00:33:57,NEFT,HDFC,47522.91,Failed,insufficient_funds,0,11,2,Sunday,1,1,0
TXN002457,2024-03-22 06:00:34,Wallet,SBI,39702.88,Success,none,6,22,3,Friday,0,0,0
TXN002458,2024-01-30 10:30:37,RTGS,Kotak,42726.76,Success,none,10,30,1,Tuesday,0,0,1
TXN002459,2024-03-18 13:41:52,UPI,Kotak,23698.63,Success,none,13,18,3,Monday,0,0,0
TXN002460,2024-02-12 10:09:25,UPI,HDFC,13915.01,Success,none,10,12,2,Monday,0,0,0
TXN002461,2024-02-28 16:52:21,NEFT,HDFC,33942.59,Success,none,16,28,2,Wednesday,0,0,1
TXN002462,2024-02-09 12:48:16,UPI,Axis,32894.92,Success,none,12,9,2,Friday,0,0,0
TXN002463,2024-02-14 21:33:58,NEFT,ICICI,4947.67,Success,none,21,14,2,Wednesday,0,0,0
TXN002464,2024-03-09 20:06:34,UPI,SBI,30608.18,Success,none,20,9,3,Saturday,0,0,0
TXN002465,2024-02-29 03:48:34,Card,Kotak,21096.16,Success,none,3,29,2,Thursday,0,0,1
TXN002466,2024-02-22 13:41:18,NEFT,Kotak,727.1,Success,none,13,22,2,Thursday,0,0,0
TXN002467,2024-02-03 15:05:31,Card,HDFC,23151.18,Success,none,15,3,2,Saturday,0,0,0
TXN002468,2024-01-21 10:49:14,NEFT,HDFC,33682.0,Success,none,10,21,1,Sunday,0,0,0
TXN002469,2024-01-04 03:11:11,RTGS,Kotak,48389.41,Success,none,3,4,1,Thursday,0,0,0
TXN002470,2024-02-24 11:59:01,Wallet,SBI,10456.8,Success,none,11,24,2,Saturday,0,0,0
TXN002471,2024-02-05 20:16:42,UPI,ICICI,22629.81,Success,none,20,5,2,Monday,0,0,0
TXN002472,2024-01-16 03:16:28,RTGS,HDFC,31250.83,Success,none,3,16,1,Tuesday,0,0,0
TXN002473,2024-02-10 07:56:08,Wallet,SBI,37594.28,Success,none,7,10,2,Saturday,0,0,0
TXN002474,2024-03-13 05:46:00,NEFT,HDFC,18826.69,Success,none,5,13,3,Wednesday,0,0,0
TXN002475,2024-02-06 17:48:11,RTGS,SBI,4939.29,Success,none,17,6,2,Tuesday,0,0,0
TXN002476,2024-01-11 17:47:34,NEFT,HDFC,43258.18,Success,none,17,11,1,Thursday,0,0,0
TXN002477,2024-03-12 07:25:02,Wallet,Kotak,20484.96,Success,none,7,12,3,Tuesday,0,0,0
TXN002478,2024-02-10 14:25:48,Wallet,ICICI,16038.23,Success,none,14,10,2,Saturday,0,0,0
TXN002479,2024-01-11 06:09:22,RTGS,ICICI,25165.0,Success,none,6,11,1,Thursday,0,0,0
TXN002480,2024-01-22 20:31:09,Card,Axis,37865.73,Success,none,20,22,1,Monday,0,0,0
TXN002481,2024-03-30 18:21:30,NEFT,HDFC,20062.71,Failed,wrong_ifsc,18,30,3,Saturday,1,0,1
TXN002482,2024-03-15 01:46:01,NEFT,HDFC,34199.25,Failed,outside_neft_hours,1,15,3,Friday,1,1,0
TXN002483,2024-03-04 09:50:35,NEFT,Axis,20573.66,Success,none,9,4,3,Monday,0,0,0
TXN002484,2024-03-01 02:05:07,UPI,Kotak,31034.02,Success,none,2,1,3,Friday,0,0,0
TXN002485,2024-02-28 05:05:42,NEFT,Axis,47279.9,Success,none,5,28,2,Wednesday,0,0,1
TXN002486,2024-01-25 06:24:15,UPI,Axis,34249.72,Success,none,6,25,1,Thursday,0,0,0
TXN002487,2024-01-03 04:56:25,Card,Axis,27647.66,Success,none,4,3,1,Wednesday,0,0,0
TXN002488,2024-03-23 13:21:48,Wallet,Axis,18516.31,Success,none,13,23,3,Saturday,0,0,0
TXN002489,2024-01-18 00:16:16,NEFT,HDFC,16203.94,Failed,wrong_pin,0,18,1,Thursday,1,1,0
TXN002490,2024-01-21 02:21:42,NEFT,Axis,12327.84,Success,none,2,21,1,Sunday,0,0,0
TXN002491,2024-01-24 11:37:47,Card,Axis,25060.73,Failed,outside_neft_hours,11,24,1,Wednesday,1,0,0
TXN002492,2024-03-22 08:23:28,UPI,HDFC,12318.69,Success,none,8,22,3,Friday,0,0,0
TXN002493,2024-01-07 18:44:39,UPI,SBI,34132.98,Success,none,18,7,1,Sunday,0,0,0
TXN002494,2024-02-20 11:08:45,Wallet,Axis,3611.24,Success,none,11,20,2,Tuesday,0,0,0
TXN002495,2024-01-26 05:54:43,Card,Kotak,6137.0,Success,none,5,26,1,Friday,0,0,0
TXN002496,2024-03-03 19:49:38,Wallet,SBI,21982.2,Success,none,19,3,3,Sunday,0,0,0
TXN002497,2024-01-06 19:18:43,UPI,Axis,41432.56,Success,none,19,6,1,Saturday,0,0,0
TXN002498,2024-01-04 20:59:19,NEFT,Kotak,31500.48,Success,none,20,4,1,Thursday,0,0,0
TXN002499,2024-03-17 10:49:47,UPI,HDFC,42368.81,Success,none,10,17,3,Sunday,0,0,0
TXN002500,2024-02-26 07:03:35,Card,SBI,36127.51,Success,none,7,26,2,Monday,0,0,0
TXN002501,2024-03-04 17:50:31,UPI,HDFC,39798.1,Failed,insufficient_funds,17,4,3,Monday,1,0,0
TXN002502,2024-02-02 01:00:56,RTGS,SBI,22966.28,Success,none,1,2,2,Friday,0,1,0
TXN002503,2024-03-14 01:27:28,UPI,ICICI,17187.9,Success,none,1,14,3,Thursday,0,1,0
TXN002504,2024-02-02 02:29:47,Card,ICICI,28454.74,Success,none,2,2,2,Friday,0,0,0
TXN002505,2024-03-14 22:00:38,UPI,Kotak,14492.68,Failed,wrong_ifsc,22,14,3,Thursday,1,1,0
TXN002506,2024-02-24 17:08:31,NEFT,ICICI,15402.47,Success,none,17,24,2,Saturday,0,0,0
TXN002507,2024-02-25 02:41:48,RTGS,Axis,35682.63,Success,none,2,25,2,Sunday,0,0,0
TXN002508,2024-01-15 23:52:27,Card,HDFC,7411.65,Failed,duplicate_txn,23,15,1,Monday,1,1,0
TXN002509,2024-01-25 23:33:57,RTGS,SBI,42560.87,Success,none,23,25,1,Thursday,0,1,0
TXN002510,2024-01-15 09:42:42,NEFT,ICICI,18271.67,Success,none,9,15,1,Monday,0,0,0
TXN002511,2024-03-25 11:47:19,Wallet,Axis,23901.02,Success,none,11,25,3,Monday,0,0,0
TXN002512,2024-02-03 10:04:32,RTGS,Kotak,42645.26,Success,none,10,3,2,Saturday,0,0,0
TXN002513,2024-02-06 08:19:40,NEFT,Axis,32453.99,Success,none,8,6,2,Tuesday,0,0,0
TXN002514,2024-02-16 19:15:49,UPI,Axis,810.21,Success,none,19,16,2,Friday,0,0,0
TXN002515,2024-02-03 05:46:22,UPI,HDFC,11293.07,Success,none,5,3,2,Saturday,0,0,0
TXN002516,2024-03-16 12:54:17,Card,SBI,32534.83,Success,none,12,16,3,Saturday,0,0,0
TXN002517,2024-02-14 14:17:49,NEFT,SBI,42014.86,Success,none,14,14,2,Wednesday,0,0,0
TXN002518,2024-03-17 00:43:33,Card,HDFC,37094.76,Failed,wrong_pin,0,17,3,Sunday,1,1,0
TXN002519,2024-02-08 16:33:06,RTGS,ICICI,25420.08,Success,none,16,8,2,Thursday,0,0,0
TXN002520,2024-02-21 22:04:00,Card,Kotak,43643.52,Success,none,22,21,2,Wednesday,0,1,0
TXN002521,2024-01-06 10:25:50,NEFT,Kotak,12473.8,Success,none,10,6,1,Saturday,0,0,0
TXN002522,2024-03-12 19:00:36,UPI,HDFC,11494.16,Success,none,19,12,3,Tuesday,0,0,0
TXN002523,2024-01-18 05:26:36,UPI,Kotak,13361.59,Success,none,5,18,1,Thursday,0,0,0
TXN002524,2024-03-13 03:34:22,UPI,SBI,45316.43,Failed,invalid_account,3,13,3,Wednesday,1,0,0
TXN002525,2024-01-06 21:49:33,UPI,HDFC,29325.3,Success,none,21,6,1,Saturday,0,0,0
TXN002526,2024-02-15 01:49:49,UPI,SBI,16011.03,Failed,network_failure,1,15,2,Thursday,1,1,0
TXN002527,2024-02-16 10:31:03,UPI,SBI,23854.19,Failed,outside_neft_hours,10,16,2,Friday,1,0,0
TXN002528,2024-01-21 20:58:19,NEFT,ICICI,28509.53,Success,none,20,21,1,Sunday,0,0,0
TXN002529,2024-03-24 14:35:58,Wallet,Axis,38892.05,Success,none,14,24,3,Sunday,0,0,0
TXN002530,2024-03-19 05:34:13,RTGS,Axis,49612.66,Success,none,5,19,3,Tuesday,0,0,0
TXN002531,2024-02-09 12:46:20,RTGS,Axis,31593.3,Success,none,12,9,2,Friday,0,0,0
TXN002532,2024-02-16 22:07:23,NEFT,ICICI,13283.58,Success,none,22,16,2,Friday,0,1,0
TXN002533,2024-02-03 02:55:08,UPI,Kotak,25202.81,Success,none,2,3,2,Saturday,0,0,0
TXN002534,2024-01-11 19:44:38,Wallet,HDFC,24430.26,Success,none,19,11,1,Thursday,0,0,0
TXN002535,2024-02-19 11:19:57,NEFT,HDFC,9021.88,Success,none,11,19,2,Monday,0,0,0
TXN002536,2024-03-06 08:08:53,UPI,Axis,17187.34,Success,none,8,6,3,Wednesday,0,0,0
TXN002537,2024-03-20 20:41:53,UPI,SBI,38166.35,Failed,fraud_blocked,20,20,3,Wednesday,1,0,0
TXN002538,2024-01-30 15:35:45,UPI,Kotak,23646.59,Success,none,15,30,1,Tuesday,0,0,1
TXN002539,2024-02-29 04:18:00,UPI,HDFC,16255.89,Failed,duplicate_txn,4,29,2,Thursday,1,0,1
TXN002540,2024-03-17 07:04:21,UPI,HDFC,30545.15,Failed,fraud_blocked,7,17,3,Sunday,1,0,0
TXN002541,2024-02-15 23:58:34,RTGS,Axis,39009.77,Success,none,23,15,2,Thursday,0,1,0
TXN002542,2024-01-26 12:29:51,NEFT,ICICI,18602.48,Success,none,12,26,1,Friday,0,0,0
TXN002543,2024-03-11 13:21:22,NEFT,ICICI,22540.42,Success,none,13,11,3,Monday,0,0,0
TXN002544,2024-02-08 05:01:11,Card,SBI,38134.91,Success,none,5,8,2,Thursday,0,0,0
TXN002545,2024-02-09 16:32:40,NEFT,HDFC,48751.79,Success,none,16,9,2,Friday,0,0,0
TXN002546,2024-01-02 21:23:26,Card,HDFC,10509.59,Success,none,21,2,1,Tuesday,0,0,0
TXN002547,2024-01-29 14:55:35,Card,SBI,16160.11,Success,none,14,29,1,Monday,0,0,1
TXN002548,2024-02-01 14:54:04,NEFT,HDFC,39893.98,Success,none,14,1,2,Thursday,0,0,0
TXN002549,2024-02-12 17:30:52,Card,SBI,3813.9,Success,none,17,12,2,Monday,0,0,0
TXN002550,2024-03-11 04:21:38,NEFT,Kotak,23546.6,Success,none,4,11,3,Monday,0,0,0
TXN002551,2024-01-05 11:11:15,Card,Axis,34421.27,Success,none,11,5,1,Friday,0,0,0
TXN002552,2024-02-17 06:53:18,UPI,Kotak,29347.11,Failed,wrong_pin,6,17,2,Saturday,1,0,0
TXN002553,2024-03-03 02:26:34,UPI,Kotak,18535.5,Success,none,2,3,3,Sunday,0,0,0
TXN002554,2024-01-11 18:43:13,NEFT,SBI,16294.82,Success,none,18,11,1,Thursday,0,0,0
TXN002555,2024-02-10 04:10:16,Card,HDFC,29531.44,Success,none,4,10,2,Saturday,0,0,0
TXN002556,2024-02-24 13:10:25,UPI,HDFC,16459.32,Success,none,13,24,2,Saturday,0,0,0
TXN002557,2024-03-05 03:31:16,UPI,Kotak,40883.77,Success,none,3,5,3,Tuesday,0,0,0
TXN002558,2024-01-14 15:18:47,Card,SBI,43549.19,Success,none,15,14,1,Sunday,0,0,0
TXN002559,2024-03-12 18:07:49,UPI,ICICI,45264.66,Success,none,18,12,3,Tuesday,0,0,0
TXN002560,2024-03-26 21:13:58,UPI,ICICI,23469.49,Success,none,21,26,3,Tuesday,0,0,0
TXN002561,2024-02-02 07:58:27,UPI,ICICI,12842.35,Success,none,7,2,2,Friday,0,0,0
TXN002562,2024-01-03 05:54:58,UPI,Axis,21423.81,Success,none,5,3,1,Wednesday,0,0,0
TXN002563,2024-03-18 11:42:02,UPI,Kotak,3108.29,Success,none,11,18,3,Monday,0,0,0
TXN002564,2024-02-06 06:15:30,UPI,Axis,49783.16,Success,none,6,6,2,Tuesday,0,0,0
TXN002565,2024-03-25 18:25:33,Card,Kotak,24651.27,Success,none,18,25,3,Monday,0,0,0
TXN002566,2024-03-02 14:11:53,UPI,SBI,28308.81,Success,none,14,2,3,Saturday,0,0,0
TXN002567,2024-03-16 18:54:08,UPI,HDFC,39949.69,Success,none,18,16,3,Saturday,0,0,0
TXN002568,2024-01-09 12:25:34,NEFT,Axis,30540.57,Success,none,12,9,1,Tuesday,0,0,0
TXN002569,2024-03-14 00:04:16,UPI,Axis,40906.01,Failed,bank_server_timeout,0,14,3,Thursday,1,1,0
TXN002570,2024-03-04 03:38:37,UPI,HDFC,32427.21,Success,none,3,4,3,Monday,0,0,0
TXN002571,2024-02-21 05:39:45,Card,Axis,44480.91,Success,none,5,21,2,Wednesday,0,0,0
TXN002572,2024-01-29 12:38:08,UPI,Axis,1041.7,Failed,duplicate_txn,12,29,1,Monday,1,0,1
TXN002573,2024-01-15 14:40:42,UPI,HDFC,29260.39,Success,none,14,15,1,Monday,0,0,0
TXN002574,2024-02-21 16:29:55,NEFT,HDFC,38519.4,Success,none,16,21,2,Wednesday,0,0,0
TXN002575,2024-02-04 10:23:00,Card,Kotak,7714.98,Success,none,10,4,2,Sunday,0,0,0
TXN002576,2024-01-21 00:21:02,UPI,SBI,1408.6,Failed,wrong_pin,0,21,1,Sunday,1,1,0
TXN002577,2024-03-16 16:16:51,UPI,ICICI,47737.56,Success,none,16,16,3,Saturday,0,0,0
TXN002578,2024-01-31 14:47:12,Wallet,HDFC,10164.9,Failed,invalid_account,14,31,1,Wednesday,1,0,1
TXN002579,2024-01-23 14:52:48,Wallet,HDFC,38640.03,Failed,account_blocked,14,23,1,Tuesday,1,0,0
TXN002580,2024-01-12 22:52:02,Card,Axis,1368.65,Success,none,22,12,1,Friday,0,1,0
TXN002581,2024-03-23 22:24:09,Card,Axis,2555.79,Success,none,22,23,3,Saturday,0,1,0
TXN002582,2024-01-20 06:51:34,UPI,Axis,29551.84,Failed,bank_server_timeout,6,20,1,Saturday,1,0,0
TXN002583,2024-02-19 04:42:15,Wallet,Kotak,6173.02,Success,none,4,19,2,Monday,0,0,0
TXN002584,2024-01-12 16:27:18,Wallet,Kotak,17983.68,Success,none,16,12,1,Friday,0,0,0
TXN002585,2024-02-10 07:19:04,UPI,SBI,40009.58,Success,none,7,10,2,Saturday,0,0,0
TXN002586,2024-01-25 18:51:21,NEFT,Axis,905.66,Success,none,18,25,1,Thursday,0,0,0
TXN002587,2024-02-10 18:42:12,NEFT,SBI,17798.59,Success,none,18,10,2,Saturday,0,0,0
TXN002588,2024-03-22 05:16:01,UPI,ICICI,11545.01,Success,none,5,22,3,Friday,0,0,0
TXN002589,2024-03-04 03:37:04,RTGS,Axis,43809.5,Failed,invalid_account,3,4,3,Monday,1,0,0
TXN002590,2024-03-11 20:09:32,RTGS,ICICI,2363.94,Success,none,20,11,3,Monday,0,0,0
TXN002591,2024-01-18 05:16:29,NEFT,HDFC,25979.24,Success,none,5,18,1,Thursday,0,0,0
TXN002592,2024-02-15 14:44:34,Card,SBI,29850.6,Success,none,14,15,2,Thursday,0,0,0
TXN002593,2024-03-12 19:58:25,RTGS,ICICI,30916.0,Success,none,19,12,3,Tuesday,0,0,0
TXN002594,2024-02-10 16:53:52,UPI,Kotak,48268.48,Success,none,16,10,2,Saturday,0,0,0
TXN002595,2024-03-19 16:10:54,RTGS,ICICI,43965.96,Success,none,16,19,3,Tuesday,0,0,0
TXN002596,2024-01-16 18:21:29,UPI,HDFC,15372.63,Success,none,18,16,1,Tuesday,0,0,0
TXN002597,2024-03-29 06:04:44,Card,Kotak,16121.53,Success,none,6,29,3,Friday,0,0,1
TXN002598,2024-02-02 04:38:31,UPI,Axis,1807.72,Success,none,4,2,2,Friday,0,0,0
TXN002599,2024-03-29 16:47:18,NEFT,Kotak,18914.13,Success,none,16,29,3,Friday,0,0,1
TXN002600,2024-02-20 23:48:55,UPI,SBI,845.43,Success,none,23,20,2,Tuesday,0,1,0
TXN002601,2024-01-09 22:39:51,NEFT,SBI,5709.29,Success,none,22,9,1,Tuesday,0,1,0
TXN002602,2024-02-10 07:11:56,Card,Kotak,22076.75,Success,none,7,10,2,Saturday,0,0,0
TXN002603,2024-03-19 14:05:50,RTGS,ICICI,23864.55,Success,none,14,19,3,Tuesday,0,0,0
TXN002604,2024-01-25 22:31:51,UPI,Kotak,18342.58,Failed,insufficient_funds,22,25,1,Thursday,1,1,0
TXN002605,2024-02-16 09:19:51,NEFT,Kotak,9894.73,Success,none,9,16,2,Friday,0,0,0
TXN002606,2024-01-13 14:28:25,Card,HDFC,11355.04,Failed,insufficient_funds,14,13,1,Saturday,1,0,0
TXN002607,2024-03-10 15:21:20,NEFT,Kotak,5350.89,Success,none,15,10,3,Sunday,0,0,0
TXN002608,2024-01-18 22:12:41,Card,ICICI,16498.43,Success,none,22,18,1,Thursday,0,1,0
TXN002609,2024-03-05 21:22:59,NEFT,Kotak,28900.64,Success,none,21,5,3,Tuesday,0,0,0
TXN002610,2024-03-14 18:40:49,Card,ICICI,21158.85,Success,none,18,14,3,Thursday,0,0,0
TXN002611,2024-02-26 06:01:35,Card,SBI,37422.0,Success,none,6,26,2,Monday,0,0,0
TXN002612,2024-03-02 08:23:15,UPI,HDFC,48978.58,Failed,wrong_pin,8,2,3,Saturday,1,0,0
TXN002613,2024-03-22 02:34:27,Card,HDFC,19898.5,Failed,account_blocked,2,22,3,Friday,1,0,0
TXN002614,2024-02-16 23:26:24,Card,HDFC,31472.77,Success,none,23,16,2,Friday,0,1,0
TXN002615,2024-02-26 00:58:36,NEFT,HDFC,22714.36,Failed,account_blocked,0,26,2,Monday,1,1,0
TXN002616,2024-01-12 10:32:18,Card,Kotak,46201.89,Success,none,10,12,1,Friday,0,0,0
TXN002617,2024-03-27 15:44:17,UPI,ICICI,40368.73,Success,none,15,27,3,Wednesday,0,0,0
TXN002618,2024-02-23 07:01:53,NEFT,SBI,33433.83,Success,none,7,23,2,Friday,0,0,0
TXN002619,2024-02-20 09:31:39,UPI,ICICI,21383.07,Failed,fraud_blocked,9,20,2,Tuesday,1,0,0
TXN002620,2024-01-13 06:07:58,UPI,Axis,41520.89,Failed,invalid_account,6,13,1,Saturday,1,0,0
TXN002621,2024-01-13 06:17:54,Card,ICICI,22682.98,Success,none,6,13,1,Saturday,0,0,0
TXN002622,2024-01-09 01:19:39,Wallet,Kotak,9212.36,Success,none,1,9,1,Tuesday,0,1,0
TXN002623,2024-03-26 23:39:14,Wallet,HDFC,7171.25,Success,none,23,26,3,Tuesday,0,1,0
TXN002624,2024-03-16 08:00:16,UPI,ICICI,26326.18,Success,none,8,16,3,Saturday,0,0,0
TXN002625,2024-02-24 15:36:44,Card,Kotak,2445.06,Success,none,15,24,2,Saturday,0,0,0
TXN002626,2024-02-22 09:01:35,UPI,Kotak,8421.0,Failed,bank_server_timeout,9,22,2,Thursday,1,0,0
TXN002627,2024-03-02 15:26:28,RTGS,Kotak,11390.25,Success,none,15,2,3,Saturday,0,0,0
TXN002628,2024-03-10 12:36:04,UPI,Kotak,21258.39,Failed,wrong_pin,12,10,3,Sunday,1,0,0
TXN002629,2024-02-08 22:06:05,UPI,Kotak,48603.24,Success,none,22,8,2,Thursday,0,1,0
TXN002630,2024-02-15 10:31:43,UPI,ICICI,117.65,Success,none,10,15,2,Thursday,0,0,0
TXN002631,2024-02-23 23:00:30,RTGS,HDFC,46160.3,Success,none,23,23,2,Friday,0,1,0
TXN002632,2024-01-07 11:41:23,UPI,Axis,7101.13,Success,none,11,7,1,Sunday,0,0,0
TXN002633,2024-01-16 13:24:59,Card,HDFC,19622.79,Success,none,13,16,1,Tuesday,0,0,0
TXN002634,2024-02-10 16:21:44,NEFT,HDFC,12503.81,Success,none,16,10,2,Saturday,0,0,0
TXN002635,2024-01-22 23:19:44,Wallet,ICICI,7107.97,Failed,outside_neft_hours,23,22,1,Monday,1,1,0
TXN002636,2024-03-06 06:36:46,UPI,Axis,7206.18,Success,none,6,6,3,Wednesday,0,0,0
TXN002637,2024-02-01 19:03:32,UPI,SBI,26078.95,Success,none,19,1,2,Thursday,0,0,0
TXN002638,2024-03-15 22:05:36,RTGS,Axis,11685.84,Success,none,22,15,3,Friday,0,1,0
TXN002639,2024-03-20 19:57:32,UPI,Kotak,22772.93,Failed,wrong_ifsc,19,20,3,Wednesday,1,0,0
TXN002640,2024-03-25 23:26:47,UPI,SBI,19136.94,Success,none,23,25,3,Monday,0,1,0
TXN002641,2024-01-11 22:55:50,RTGS,Axis,29290.43,Success,none,22,11,1,Thursday,0,1,0
TXN002642,2024-03-08 03:09:53,Card,Axis,37947.13,Success,none,3,8,3,Friday,0,0,0
TXN002643,2024-01-11 00:07:27,UPI,Kotak,47990.75,Success,none,0,11,1,Thursday,0,1,0
TXN002644,2024-01-24 10:15:08,Card,Axis,41851.78,Success,none,10,24,1,Wednesday,0,0,0
TXN002645,2024-02-10 22:34:18,UPI,SBI,43271.85,Failed,invalid_account,22,10,2,Saturday,1,1,0
TXN002646,2024-03-28 20:10:36,UPI,Kotak,16508.6,Success,none,20,28,3,Thursday,0,0,1
TXN002647,2024-01-25 09:27:09,Wallet,SBI,745.01,Success,none,9,25,1,Thursday,0,0,0
TXN002648,2024-02-17 03:24:38,UPI,Axis,11147.27,Success,none,3,17,2,Saturday,0,0,0
TXN002649,2024-01-26 19:15:07,UPI,Axis,28077.47,Success,none,19,26,1,Friday,0,0,0
TXN002650,2024-02-06 11:43:46,RTGS,Axis,2200.85,Success,none,11,6,2,Tuesday,0,0,0
TXN002651,2024-03-22 09:09:38,Card,SBI,28823.71,Failed,network_failure,9,22,3,Friday,1,0,0
TXN002652,2024-02-05 00:29:37,NEFT,Kotak,21149.28,Success,none,0,5,2,Monday,0,1,0
TXN002653,2024-03-13 06:22:02,UPI,Axis,42626.43,Success,none,6,13,3,Wednesday,0,0,0
TXN002654,2024-02-20 18:07:53,UPI,Axis,40676.72,Success,none,18,20,2,Tuesday,0,0,0
TXN002655,2024-03-16 12:00:39,NEFT,SBI,10880.37,Success,none,12,16,3,Saturday,0,0,0
TXN002656,2024-03-02 05:13:15,Wallet,SBI,14684.61,Success,none,5,2,3,Saturday,0,0,0
TXN002657,2024-01-03 18:07:03,Card,ICICI,17993.59,Success,none,18,3,1,Wednesday,0,0,0
TXN002658,2024-02-04 05:06:04,Wallet,HDFC,13903.96,Success,none,5,4,2,Sunday,0,0,0
TXN002659,2024-02-01 12:10:07,NEFT,ICICI,38453.7,Success,none,12,1,2,Thursday,0,0,0
TXN002660,2024-02-24 05:20:51,Card,Kotak,32449.52,Success,none,5,24,2,Saturday,0,0,0
TXN002661,2024-03-14 03:21:39,UPI,HDFC,42251.52,Success,none,3,14,3,Thursday,0,0,0
TXN002662,2024-02-02 09:43:29,NEFT,Kotak,37018.98,Success,none,9,2,2,Friday,0,0,0
TXN002663,2024-01-23 02:16:43,UPI,ICICI,5154.78,Success,none,2,23,1,Tuesday,0,0,0
TXN002664,2024-03-03 02:01:49,NEFT,Kotak,24909.92,Success,none,2,3,3,Sunday,0,0,0
TXN002665,2024-02-07 03:44:49,UPI,Axis,17594.64,Success,none,3,7,2,Wednesday,0,0,0
TXN002666,2024-03-27 23:19:09,NEFT,HDFC,47969.49,Success,none,23,27,3,Wednesday,0,1,0
TXN002667,2024-01-11 19:46:07,UPI,ICICI,45450.63,Success,none,19,11,1,Thursday,0,0,0
TXN002668,2024-02-24 10:01:31,UPI,Kotak,26958.89,Success,none,10,24,2,Saturday,0,0,0
TXN002669,2024-03-08 12:56:58,UPI,SBI,4618.06,Success,none,12,8,3,Friday,0,0,0
TXN002670,2024-03-26 03:24:07,RTGS,ICICI,7373.7,Success,none,3,26,3,Tuesday,0,0,0
TXN002671,2024-02-04 08:24:46,NEFT,Axis,5270.94,Success,none,8,4,2,Sunday,0,0,0
TXN002672,2024-03-20 02:05:34,Card,ICICI,30709.66,Success,none,2,20,3,Wednesday,0,0,0
TXN002673,2024-02-01 10:35:35,Wallet,Axis,41324.09,Success,none,10,1,2,Thursday,0,0,0
TXN002674,2024-01-16 01:12:13,RTGS,ICICI,1415.32,Success,none,1,16,1,Tuesday,0,1,0
TXN002675,2024-03-08 11:39:06,Wallet,HDFC,43769.28,Success,none,11,8,3,Friday,0,0,0
TXN002676,2024-03-19 18:59:27,UPI,SBI,14909.98,Success,none,18,19,3,Tuesday,0,0,0
TXN002677,2024-03-24 06:11:34,RTGS,Axis,20784.84,Success,none,6,24,3,Sunday,0,0,0
TXN002678,2024-02-25 03:44:08,UPI,HDFC,42410.45,Success,none,3,25,2,Sunday,0,0,0
TXN002679,2024-03-01 21:36:37,NEFT,Axis,37364.96,Success,none,21,1,3,Friday,0,0,0
TXN002680,2024-02-05 08:06:32,Card,ICICI,21622.6,Success,none,8,5,2,Monday,0,0,0
TXN002681,2024-03-30 20:35:05,Wallet,ICICI,27064.42,Failed,bank_server_timeout,20,30,3,Saturday,1,0,1
TXN002682,2024-02-01 05:31:41,Card,HDFC,39798.3,Success,none,5,1,2,Thursday,0,0,0
TXN002683,2024-01-10 09:08:39,Wallet,Kotak,35446.86,Success,none,9,10,1,Wednesday,0,0,0
TXN002684,2024-01-11 04:13:10,Card,Kotak,11468.44,Success,none,4,11,1,Thursday,0,0,0
TXN002685,2024-03-09 04:06:54,RTGS,Kotak,41071.77,Success,none,4,9,3,Saturday,0,0,0
TXN002686,2024-01-27 03:07:34,NEFT,SBI,23065.92,Success,none,3,27,1,Saturday,0,0,0
TXN002687,2024-02-27 09:16:35,NEFT,HDFC,1203.55,Success,none,9,27,2,Tuesday,0,0,0
TXN002688,2024-03-04 03:15:23,UPI,ICICI,23883.66,Success,none,3,4,3,Monday,0,0,0
TXN002689,2024-01-07 04:36:38,RTGS,SBI,47741.24,Success,none,4,7,1,Sunday,0,0,0
TXN002690,2024-01-25 11:13:50,Wallet,SBI,35709.25,Success,none,11,25,1,Thursday,0,0,0
TXN002691,2024-03-09 08:56:47,Card,HDFC,49311.71,Success,none,8,9,3,Saturday,0,0,0
TXN002692,2024-02-13 21:29:48,UPI,ICICI,16593.61,Success,none,21,13,2,Tuesday,0,0,0
TXN002693,2024-03-26 01:09:18,NEFT,Axis,7297.23,Success,none,1,26,3,Tuesday,0,1,0
TXN002694,2024-03-07 03:35:40,NEFT,SBI,48547.34,Failed,wrong_ifsc,3,7,3,Thursday,1,0,0
TXN002695,2024-02-27 00:51:08,UPI,SBI,30731.14,Failed,bank_server_timeout,0,27,2,Tuesday,1,1,0
TXN002696,2024-03-12 02:58:47,UPI,Kotak,38709.34,Success,none,2,12,3,Tuesday,0,0,0
TXN002697,2024-03-22 03:24:50,UPI,Axis,36460.49,Success,none,3,22,3,Friday,0,0,0
TXN002698,2024-01-10 03:24:43,Wallet,Kotak,35076.34,Success,none,3,10,1,Wednesday,0,0,0
